,evt_block_time,evt_tx_hash,from,to,value
79,2024-05-01 23:08:23.000 UTC,0x8b0ecc851d3bcd3bc239a9be6b97a2afa8a2fa625375685192f9099aab8e606c,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x37a8f295612602f2774d331e562be9e61b83a327,2.6227619093399e-05
80,2024-06-23 10:29:35.000 UTC,0xa5c707c04dab2592555be770dd01b0ffd207446813938db22ce17912fc1bce5e,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x000000fee13a103a10d593b9ae06b3e05f2e7e1c,2.75e-05
81,2024-07-14 20:58:11.000 UTC,0xa8d42de1d9b0d539d313bb7015eeada82eca16d44d662b5b98924806c7138dcf,0x0000000000000000000000000000000000000000,0xc03dbea648de478dfca5d2d623faecf9f1b23203,474.71600940342734
82,2024-02-24 07:21:59.000 UTC,0x8001a91b14dc90d6b8b10141ce442252546615613e542fdc60c50a18fdac53da,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,0x5d811a9d059ddab0c18b385ad3b752f734f011cb,0.01690618113109489
83,2023-11-03 13:13:11.000 UTC,0xd8e4d959565093a53a8fb72028728161885cb16f2357e3006e64716ee6044ece,0x0000000000000000000000000000000000000000,0x7e6355841f5f83f875ed5f40e937507c4d8c2359,8.350213826239807
84,2024-05-23 18:40:11.000 UTC,0x37e097dbaf725d67185fb07021da06b4eb7400c8b4dc13978ba094899aa6899b,0xcd531ae9efcce479654c4926dec5f6209531ca7b,0x9bf90ae1b981dda78a2e7a5202e4202d7fec4136,30.755161369899536
85,2024-08-16 12:16:23.000 UTC,0x38d9074a64f64b8badc3ed10d9bb657dfe9246bb1c6722ad6d0e39c03a47535f,0x516a8860464e319330286d7c9b4f7bb9760bfadd,0x2c06397b344b15123eb81d4c7219711256248dd8,0.00861271
86,2024-08-14 05:25:11.000 UTC,0x48978ef9d19b07a0143834cabf495d712cad6ed8365275d6fef4f83914adea72,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0x32320f04428e6d7fd21908b61aa5be3ab7137829,0.00567332
87,2024-09-29 22:44:35.000 UTC,0x51ed008965a0295afcfabf009242de097331be2f7cabf44e0e94b0e144892cc7,0x3bdf8f692474b4309eabd3d4a3c75d22618b09d1,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,0.09598023802601428
88,2024-05-24 17:33:11.000 UTC,0x028a6e50b0ec68c01d957acbb2ada7f48422abf21fa624887aca2b3d3ec26953,0xcd531ae9efcce479654c4926dec5f6209531ca7b,0xca82007707e9ccb77c7f2e9632e225ab87f0e292,31.44473559854264
89,2024-02-07 02:18:23.000 UTC,0x256e43c50e142a2f249bf2d29474c8d5f4dceda64afc4ce2e6a7ffce2f5e6293,0x2a03278590cd1962de28f9abc855cf3774fe3eb6,0xae60d8180437b5c34bb956822ac2710972584473,0.010701366891120556
90,2024-08-17 12:48:35.000 UTC,0x21c86ca62a95d2da9a3720cbb82588a21d2c7e521e270c05a3685fbfc1e8bfa4,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xcfa0300b4e3b264a0ac5e5e543336be0fa34a708,0.001544184056911297
91,2024-07-13 15:40:59.000 UTC,0xf939954323f9d33f96d035b070e3526a0f51747767184eed076f463615907731,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x54c2a2480b3930b8ec2f4dc0113f9e60333e0995,0.010334441251798363
92,2024-02-06 19:18:35.000 UTC,0xdbb4edc34a55a46441b5c605e1a414d46704d2bacaf1f88d973c8c4f413d71b7,0x5d811a9d059ddab0c18b385ad3b752f734f011cb,0xaec109dcd8521d4e12a7ec04532cbf9ecaffcc52,0.010002437071445536
93,2023-10-30 12:13:47.000 UTC,0x9823d5ebdefe480b78945a840c1174ab74801059798c7660005b788e60c93870,0x0000000000000000000000000000000000000000,0x53b5c4231fba19de04866a84fed928aeca0102fe,0.509908190173029
94,2023-10-05 15:12:35.000 UTC,0x6ea386f5f5b58cd0b59b651fbe06bf28785fd9426a49eeabd4edfd3eec67e0dc,0x53b5c4231fba19de04866a84fed928aeca0102fe,0xe94f1fa4f27d9d288ffea234bb62e1fbc086ca0c,0.212568126070533
95,2023-11-07 14:07:11.000 UTC,0x250100e8eef9dc3420e48793d1c52dd038192278770eb1043c8a834f876aec2b,0x7e6355841f5f83f875ed5f40e937507c4d8c2359,0xc1ab5d0dbfe016ec061848104ed71cf1cfbb5b41,8.598001595418397
96,2024-03-23 16:21:11.000 UTC,0x2591d422f738b0748ccb5e10994e2f99e9983292af7f2ba3333f5caa65b30b41,0x401083f1767ed012c74555f09cb0eea13b10695d,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,4.301447761932122
97,2024-07-26 18:57:11.000 UTC,0x6171f63e04b61db3e32a21978d36a491590e4b0408c6bb48e01580787b2dff6a,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0xc7696909a6e06b9a05979ae70e01a079eb9eea2e,0.00115106
98,2024-05-24 16:37:11.000 UTC,0x945ef7f6b4b7cb61a07e60cade0f102983f02bfd065b9c58ebb0b22c3a026343,0xc26ed6160da27cbf05d81d4300463988436ce34b,0xcd531ae9efcce479654c4926dec5f6209531ca7b,764.6151848245427
99,2024-05-12 03:37:35.000 UTC,0x020ce1ac6376a24fa2f2005b5e2ebff4957b4a441421290d6be37d68d7498ffe,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x000000fee13a103a10d593b9ae06b3e05f2e7e1c,9.538889729953e-06
100,2024-07-22 02:53:59.000 UTC,0x447ecf076c435675f8c2c9d9b19095ddd7b76f523a98b41db1588854293c8aec,0x5d811a9d059ddab0c18b385ad3b752f734f011cb,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.010281023704970287
101,2024-07-10 23:24:23.000 UTC,0xacbae78d8b796712744eae407c8ccceb4a215fe95d4c0a8aec8d10d49d274f2c,0xdaa356f85d213486145e7d48e9209fe69ab4710c,0xae60d8180437b5c34bb956822ac2710972584473,0.01
102,2024-06-19 09:45:59.000 UTC,0x6dd3bc7c44678f512f59be0d0de2a7fe7f178f7ffb29c7affc390834ea69f9af,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0x984345bb017e421471e5078e82835fd3d1d2a7ba,56.34125501035696
103,2024-10-10 04:57:11.000 UTC,0x306baf84fbc8e74c8fd78407ed03f6ae1a93310bfa1e5a1f40b6a6563ba50673,0xbb42b6cc5927d3f1c86ce8a2b28795c35a446926,0x5d811a9d059ddab0c18b385ad3b752f734f011cb,0.003806017002251421
104,2024-05-09 12:20:47.000 UTC,0x8fe4414d6ecfb2a2eecab205d9944e5190b6b07926c19d3566f9e2b398aca263,0x0000000000000000000000000000000000000000,0x53b5c4231fba19de04866a84fed928aeca0102fe,0.8220881797210091
